Comment_Id,Product_Id,Comment_Content,Comment_Evaluation
33060,1745,pamuklu kumaş bedeninizi alabilirsiniz çok güzel,4
39515,2947,Çok güzel beğendim,4
12673,586,harika bir ürün kalitesi harika çok rahatlıkla kullanabilirsiniz,5
4276,180,Şahane. 40 beden giyiyorum 42 beden daha iyi oluyor. Bir beden büyük alabilirsiniz. Çok kaliteli,5
236,8,Kaliteli ve şık duruyor çok beğendim,5
34092,1912,eşime hediye aldım zaten sevdiği model ve renk çok beğendi,4
39114,2872,Astarsızdı beğenmedim,1
11156,504,"alın, aldırın ultra rahat!!!!!",5
16090,772,Tam kalıp bir ürün yıkandıkça biraz çekiyor onun dışında güzel,5
32171,1694,harika bir ürün indirimdeyken almıştım iyimi almışım,5
7285,315,"guzel, yakıştı, rengi çok beyandım",5
26207,1341,"malesef boyu kısa geldi ,her zaman 26 _30 kullanırdım, bu modelde 168 boy boy kısa oldu. 32 alınmalı",4
24738,1255,yuksek bel pantolon ve eteklerle giymeye bayiliyorum.tam beden guzel.penyesi var,5
24562,1244,biraz dar kalıp ona göre alın mal güzel pamuklu,5
32958,1738,"1.69 boy, 68 kilo, L beden tam oldu, cok guzel bir urun",5
35966,2270,babalar günü için almıştım babam çok sevdi kumaşı çok güzel yazın da giyilir,4
27210,1390,Polo kalitesi çok beğendik.,5
33269,1756,koton kalitesiyle bir harika.,5
1138,41,Muhteşem çok güzel bir ürün,5
8426,371,Güzel ve kaliteli ürün. Tavsiye ederim,5
9374,418,sevgilime almıştım normalde m giyer ama bu aşırı büyüktü iade edip xs alacağım,5
964,35,"5adet çeşitli renklerden indirim de aldim, gayet güzel 1.85 102 kg xl tam oldu. kilo orantima göbeğim falan yok.",5
29898,1564,elbise bir harika,5
3192,130,Bir beden küçük alın,5
43634,3936,üründe skinny yaziyorsunuz süper skinny geliyor bu ne bicim is bu tamamen fiyasko kesinlikle almayin,1
29913,1564,Kol altı bu kadar derin olur mu yazık olmuş kumaşına,1
5325,226,Kaliteli 1razmer kucuk alin,5
21916,1100,Kumaşı rengi duruşu çok güzel… Diğer renklerini de sipariş ettim bunu görünce 🤌🏻,5
34294,1955,kullanışlı,4
27830,1453,Hediye olarak aldım çok güzel kendi bedeninizi alın,5
43094,3778,naylon poşet gibi,1
4244,179,tavsiye ederim güzel kaliteli,5
37720,2600,rengi guzel kumasi biraz daha kaliteli olabilirdi,3
15138,717,Ürün harika sonbaharda değil kışında rahatlıkla giyilir 1.69 boyum ve 63 kiloyum M beden rahat oldu bel bölümünde bitiyor duruşu kalitesi süper,5
26497,1354,muazzzaam,5
16821,811,Rengi göründüğünden daha koyu ama bayıldımmm💚 bi büyük beden alına bilir. Crop değil tam kıvamında😁✌🏻,5
28361,1482,1 beden küçüğünü alın tam olur onun dışında sorun yok,4
19764,979,Ürün çok kaliteli indirimde aldık çok memnunuz,5
28050,1466,Diz kısmından itibaren anormal bir genişleme vardı. Evdeki aynı beden pierre kalıp pantolonlarımdan 1cm daha geniş. Kötü göründüğü için iade ettim. Hızlı para iadesi için teşekkürler.,4
43502,3896,kalıbı o kadar dar ki mutlaka 2 beden büyük almalısınız yoksa düğmeleri kapatamayabilirsiniz,3
18909,935,Ürün harika ama bir beden küçüğünü alın,5
29934,1565,çok mükemmel bir elbise değil almak isterseniz beden bölümünde ki göğüs ölçüsüne bakarak almanızı tavsiye ederim,3
10203,459,bir beden küçük alınmalı bence,3
11299,511,gayet güzel.,4
15120,717,Magazada denemiştim çok güzel ve kaliteli yumuşacık teşekkür ediyorum 🦋🐞bu fiyata bu kalite çokkk iyiiii,5
35590,2202,İki tane aldık çok beğendik,4
37672,2589,İnanılmaz iç gösteriyor,2
20724,1041,Çok beğendik kumaşı falan çok iyi kendi bedeninizi alabilirsiniz,5
12319,568,Rahat kullanışlı ürün,4
24035,1216,"Tek kelimeyle bayıldım , m giyiyorum ama L aldım daha güzel oldu . Likralı yapışmıyor. Beni üzmediğiniz için teşekkür ediyorum emeğinizi sağlık 🙋‍♀️",5
29116,1526,"Güzel ürün, tşk.",5
6873,296,Çok güzel toparlıyor. kumaşı kaliteli.,5
20952,1049,1.79 boy 94kg XL güzel oldu ama boyu az uzun tişörtün,4
14293,669,Eşim çok beğendi,5
15901,762,Eşime aldım mavi kalitesi,5
15007,712,Güzel beğendim 👍🏻,4
3331,137,resmen pijama ona göre alın sweetle alakası yok iade gönderdim,1
26702,1364,Biraz kısa fotodaki gibi değil,5
37839,2622,kalıbı dar kumaşı kötü,2
18698,921,Kullanıyorum çok rahat kaymıyor,3
43154,3794,çok bol yakışmadı,2
28477,1488,Sık bir ürün mavi kalitesi,5
29084,1522,indirimdeyken aldım adidas kalitesi daha ne olsun,5
14556,681,Harika bi kumaşı var bayıldım 🤩,5
25463,1298,bayıldım. uspa kalitesi. boy 163 kilo 56 s aldım tam oldu.,5
20522,1027,"tam bedeninizi alın, çok güzel tavsiye ederim",5
1416,51,Güzel bir ürün tavsiye ederim,5
25699,1308,Yazın üzerimizden çıkaramayacağımız rahatlıkta . Teşekkürler,5
40721,3194,Ürün fotoğraftaki gibi ama rengi bildiğiniz mint,1
24676,1251,bu fiyata ev elbisesi gibi bile olsa giyerim demisti. tam mevsimlim cok şık,5
6307,270,Cok guzel toparliyor 75 c bedenim 38 tam oldu,5
3832,160,"incecik , güzel ,yalnız yıkanınca cekiyo o yüzden bi beden büyük almakta fayda var",4
41117,3271,Kalıbı büyük ve uzun baya,3
878,32,Teşekkürler.,5
22617,1141,Çooooooook güzal,5
26250,1344,Aşırı güzel bir pantolon. Mavi kalitesi. Çok beğendim.,5
6222,265,güzel ürün,5
9331,415,"Pentiden S bedene girebiliyorken, bunda asla giremedim. Kendi bedeninizden bir beden büyük alabilirsiniz. İade de edemediğim için duruyor öyle evde.. Ama kalitesi çok güzel.",3
23,1,Eşime aldım çok kaliteli geldi çok beğendi eşim,5
4764,200,Muhteşemm🌹,5
6678,288,çok kaliteli 👍🏻,5
38324,2708,Bana büyük geldi iade ettim,2
24779,1256,Çok güzel ama yorumlara istinaden 1 beden küçük aldım bu sefer de çok dar oldu. İade edip kendi bedenimi sipariş vereceğim.,5
30074,1572,ürün güzel ben tam bedenimi aldım salaş durdu çok bol diyemem vücut hatlarını belli etmiyor,5
20823,1045,"1.55 95 kg annem icin aldim cookk beyendi kuması yumusacik, fiyatta uygundu daha ne olsun tesekkurler defacto😇",5
24374,1234,ürün harika alınabilir,5
5262,223,renk doku indirimdeyken almıştık kaçırmayın gerçekten.,5
13608,634,Güzel ama 1 benden büyük alınır,4
26735,1365,Kendi bedenimi aldım tam oldu memnunum ben😁,5
23186,1174,"Çok beğendim,severek giyiyorum.",5
19409,964,Güzel çok,5
16918,818,Taytlarla giymek için m beden almıştım ancak kendi bedenimi alsam da olurmuş boyu kısa olanlar için uzun kalabilir,5
19824,981,"Tam beden alınması gerek, kalite müthiş",4
5846,250,2xl aldım gerçekten aşırı oversize ama çok basit güzel kombinlenirse kurtarabilir,4
30528,1593,beni çok kilolu gosterdi iade edeceğim,5
19267,954,ekstra yüksek bel 170 boy 62 kg 38 beden tam oldu rengi fotoğrafta göründüğü gibi bu tarz renkleri seviyorsanız kaçırmayın,4
39387,2925,Ürün keten çok güzel ama fazla uzun oldu iade.,3
14535,681,çook güzel bayıldım,5
31186,1632,ürun güzel. paketleme guzel.kalıbi buyuk.değisim yapıcam.,4
32578,1713,rengi muhtesem. mavi kalitesi,5
8830,388,güzel ve kullanışlı,5
35780,2234,Büyük göğüslüler tercih etmesin 😢,1
24279,1228,begendim kumaşı da çok güzel,5
39477,2940,Terletiyor olması dışında bi sorun yok cuk diye oturdu üstüme sonuçta bana yakıştı 🫡,4
21482,1079,Cok güzel ama biraz kısa ona göre alın tam beden,5
7772,338,şık duruyor. ütü sevmeyenlere tavsiye etmem,5
32345,1700,"Sürekli polo ve yuvarlak yaka giyen eşime değişiklik olsun diye aldım,. Model, doku, kalıp güzel. 1.88 boy, 110 kg 3xl gayet rahat oldu. yıkama sonrası renk şekil değişikliği yok ve çok kırışmayan hatta ütü gerekmeden el düzeltmesiyle bile kullanılabilecek bir ürün, çok beğendik. İndirimde bulursam diğer renklerini de alacağım. Emeği geçenlere teşekkürler",5
30839,1609,1 beden büyük alın. ❤️,3
2819,112,Gayet guzel. Tam bedeni aldik ve oldu.,5
22616,1141,"Harika cok cici bir gömlek, tavsiye ederim",5
131,5,Tarcıyye edıyorum guzel,5
39191,2887,"yanlış ürün yanlış Beden, tebriklerrr koton",1
34043,1904,38 40 giyen biri olarak 34 bile aşırı bol oldu,3
14517,680,çok guzlel bı fiyat suoer,5
21084,1057,cok guzel tam bedeninizi alın,5
43697,3955,Modeli güzel dokusunu beğenmedim iade,3
35359,2159,Klasik düz tişört,4
31639,1659,Eşime aldım. O çok beğendi.,5
19340,960,Ürün kalitesi çok zayıf,1
12887,598,"Çok rahat, 10 nümara!",5
28593,1495,kesinlikle almayin,1
8942,393,ürün çok kötü kaliesiz...,1
36152,2312,"güzel,kendi bedeninizi alabilirsiniz",4
39016,2846,Bir beden büyük almanızı tavsiye ediyorum,4
1626,60,ürün 1 gün içerisinde hiç sorunsuz elime ulaştı. oversize durması için bir beden büyük aldım tam istediğim gibi durdu harika ürün 💛💙,5
22973,1162,"Kumaşı inceliği çok güzel ama rengi aynı değil,daha koyu bir pembe..",3
29515,1544,Çok beğendimm,5
2306,87,Çok güzel begendım,5
10263,461,Göründüğü gibi değil beyaz atlet resmen,3
5342,228,Memnun kaldım gayet güzel,5
35524,2190,Çok kötü bir kalıbı var,1
38208,2690,Ürün görselin aynısı kusursuz elime ulaştı ..Fekat sadece 1 puanı paketleme konusundan kesiyorum bir paket geldi elim komple siyah boya oldu . Paket seçimi yanlış burdan dikkete alınmasını dilerim .. paket renk bulaştırdı,4
3285,135,beğenmedim kaliteli durmuyor,1
36902,2449,bir beden büyük almak akıllıca olur.,3
9388,419,Mevsimlik rengi tam da resımde gorundugu gibi kesinlikle 2 beden kucuk alınmalı baya salas ve guzel,5
25075,1281,çok güzel 🎈,5
38084,2665,cok fazla ic gösteriyor ince. kendi bedeninizi alın,3
23441,1188,kumaşi cok guzel ve cok rahat.S giymeme ragmen M beden aldim buyuk geldi bir az.Amma her kes kendi bedenini ala bilir.Cok guzel urun.Tesekkur ederim ❤,5
40059,3053,her şeyiyle çok güzel sadece iç astarı kolları kivirirken düzene zor giriyor onun dışında kumaşı kalbi her şeyi çok güzel kendi bedeninizden büyük alın,4
33738,1849,Adidas kalitesi tartışılmaz tabiki de tam kalıp kendi bedeninizi tercih edebilirsiniz yakası daha güzel olabilirdi ama yine de iyi,4
22066,1110,Mükemmel bir parça bence,5
4782,201,harika bir ürün ...,5
14929,705,Babalar gününde aldım. Kaliteli pamuklu,5
17553,856,Tam bedeninizi alabilirsiniz çok uygun,5
20295,1012,Kızım icin s beden aldim tam oldu..,5
6805,293,Çok güzel bir ürün. Tam bedeninizi alın. Aras Kargoya teşekkürler 🙏🙏🙏,5
37880,2629,38 bedene s büyük geldi bedenleri aşırı büyük ama kumaşı modeli çok güzel,4
29441,1541,Çok kaliteli çok güzel,5
21634,1087,mavi kalitesi zaten tartışılmaz. iç göstermiyor. kumaşı ne çok kalın ne ince. 160cm 60 kilo yorumlara bakarak 26/27 aldım ama 27/27 alsam daha rahat olurmuş,5
35888,2255,ürünün üzerinde 50 tl yazıyor burda 100 tl,1
7374,320,Sade ve güzel bir ürün.,5
11312,512,güzel ve şık,5
40306,3096,"Elbise çok güzel ancak dikişler kötü maalesef. Birkaç yıkama ile sökülecek gibi görünüyor. 160 boy, 57 kilo 36 beden oldu.",4
42340,3515,Sipariş verdiğim ürün bir beden küçük geldi.Bu yüzden memnun kalmadım👎,1
16070,771,çok güzel ve kaliteli bir ürün geniş dursun istyorsaniz bir beden büyük alin,5
24311,1230,Aşırı bol 36 bile 40 gibi kumaş dikim berbat 😢,1
36229,2325,Fiyat- performans olarak fena değil,3
1018,37,kaliteli indirimde aldım tavsiye ederim tam beden alabilirsiniz 184 boy 85 kilo l aldım tam oldu,5
40588,3160,Bence kullanışlı gayet şık ve güzel,3
39543,2951,"38 bedenim , L tercih ettim salaş giymek icin. M de olabilirmis. Kalibi oversize oldugu icin bedeninizi tercih edebilirsiniz. Kalcayi kapatiyor.",4
19452,966,İdare eder.,3
4079,171,"Renk görseldekinden bence biraz daha koyu , oldukça esnek ve ten rengi çamaşırla içinizi belli etmiyor o yüzden inceliği problem değil",4
9593,432,1 beden büyük alınabilir,5
10568,475,Güzel 👍👍👍,5
40629,3168,Kalitesi güzel memnun kaldı eşim,4
4148,174,Kaliteli ve şık duruyor,5
8107,357,Güzel fiyatına göre,5
28143,1473,Çok şık giyene yakışır,5
25710,1311,cok cok beyendim,5
25693,1308,Harika bir ürün. Yumuşacık kumaşı. Severek kullanıyorum.,5
42879,3701,super yumuşacık harika,1
5164,220,Kalitesi iyi..,4
22397,1126,ürün kalitesi çok güzel,5
24421,1238,mavi kalitesi işte super,5
27318,1394,Kalıbı dar bir ürün ben beğenmedim,3
34474,1985,kızıma aldım 38 beden. ona olmadı 42 bedenim ve bana oldu beden olarak çok buyuk,3
36524,2389,Kalitesi çok kötü salaş bir görüntüsü var,1
4297,181,Çok şık ve kaliteli kendi bedeninizi almanızı öneririm,5
38872,2818,Kesinlikle fotoğraftaki ile alakası yok,1
3945,165,Şimdiye kadar aldığım abartısız en iyi jean. Wide leg gibi çok geniş veya genişleyerek gitmesinden dolayı şüphelerim vardı fakat kesinlikle hem çok geniş değil hem de genişleyerek gitmiyor dümdüz iniyor. Kumaşı ne ince ne kalın çok kaliteli. Boyum 164 kilom 52 25/30 beli tam oldu boyu da tam ucundan yere değiyor. Her kuruşunu hak eden bir pantolon alın aldırın…,5
22523,1136,Normal güzell,5
39883,3015,"İndirim var diye aldım bu mevsimde ama kışlık tabi, güzel. S beden aldım. Tam bel hizasında bitiyor, yakası duruşu gayet hoş.",4
2968,118,güzel ürün,4
14682,688,"Rahat, güzel bir ürün. Bedende de sorun yaşamadım. Teşekkürler 🌼",5
15193,719,Rengi cok harika,5
3129,126,Kaliteli ve güzel,4
12207,561,Mavinin ürünlerini hep bir beden küçük alırım bunda o bile büyük oldu,3
36514,2387,Rengi dokusu tam istediğim gibi beğenilmemesi için bir sebep yok,4
5852,251,Bir beden büyük alabilirsiniz hoş bir ürün,3
1794,68,Güzel ürün,5
25585,1303,Ürün çok güzel çok begendim,5
30333,1585,kumaşı ve deseni çok güzel..boyuda ideal geldi..,5
20680,1037,Gercekten cok guzel psketleme ve kumasida cok kalite bu fiyati kacirmayin icinde maske hediye icin cok tsk ederim elinize saglik Tesekurler TrendyoL ailesine ♡,5
16430,790,Çok beğendim. Çok güzel duruyor giyince,5
37894,2633,Pantolonun rahatlığı ve belinin lastikli oluşu çok güzel fakat iç belli ettiğinden iade ettim,4
35586,2201,Guzel urun,2
24649,1250,"Mükemmel bir kot, tam istediğim gibi oldu. 1.68 boy, 79 kilo, 31-27 aldım, adeta üstüme dikilmiş, beli de çok güzel kapatıyor🤩",5
22685,1143,kaliteli kampanya fiatı ile bayağı avantajlı,5
24492,1241,bir beden küçük alınabilir çok rahat ve çok şık bir pantolon,5
20901,1048,Anneme almıştım gayet memnun,5
38749,2786,Tam beden alınabilir ortalam bir ürün,4
28775,1504,bu ürünün iadesi yapıldı ama parası hala gelmedi.,1
19388,963,Sevgilime hediye aldım çok beğendik ikimiz de tabi sevgilim yakışıklı ve gsli olunca ayrı yakıştı herkese öyle olur mu bilemem,5
6908,298,Ürün gayet iyidi kumaşı falan,5
14873,702,Tulum yazılmış şort gönderildi😔,1
32601,1716,Tam beden alabilirsiniz biraz salaş isterseniz 2 beden büyük tercih edilmeli .,5
27968,1459,kumasi yakan kumas iade edecegim,2
30580,1596,Çok beğendim Çok rahat. Üstte çok tatlı duruyor. Asla terletmiyor.,5
9569,430,Tam.beden güzel,5
6705,290,Çok güzel bir pantolon kesinlikle bir beden küçük alın 163 boyum 27 boy tam oldu,5
17277,842,Rengi hoş . Fakat bir birine yakın cuplar dolgusu yok ama balenli cup Beklediğim gibi çıkmadı İadeyle uğraşamam giyeceğim,4
14985,711,harika kaliteli ve şık,5
29530,1544,170 boyundayım 61 kiloyum l bede tam oldu 💕 rengi dokusu cok güzel,5
29082,1522,M beden aldım ama m beden büyük oldu.,2
24852,1266,Çok güzel kumaşı da çok şık,5
13800,643,1.85 boy 80 kilo için L beden aldım hafif salaş oldu,5
33041,1744,Çok şık ve kullanışlı,5
60,2,Çok kaliteli bir tişört,4
12542,579,"Aşırı tatlı💙 kendi bedeninizi alın, harika oversize duruş🦋🦋",5
13104,609,beğenmedim iade ettim,5
30788,1607,Dokusu çok güzel kendi bedeninizi alabilirsiniz,5
36020,2283,Tam üstüme oldu beğendim,4
14492,678,müq diyorum. gerçekten müq,5
769,28,Çok güzel duruyor,5
35002,2088,Guzel ürün. esime aldim. bedeninizi tercih edebilirsiniz,4
39599,2961,Kotondan daha kaliteli bir kumaş kazak beklerdim berbat naylon gibi almayın,1
34435,1980,Sevdim güzel kendi bedeninizi ala bilirsiz,4
20266,1010,Çok güzel deseni harika dolgusu da çok iyi 👍,5
29754,1556,159 boy 58 kilo L aldım büyük geldi M olsa daha iyi olurmuş. Malını sevdim spor ve günlük giyim için ideal bence.,4
4384,184,Güzel kaliteli bir t-shirt,4
19877,983,coook rahat bir pantolon kalıbı da harika. bir beden küçük alın.,5
17258,839,süper bu aynı üründen 2. Alison 3 cuyudr sipariş ettim,5
10118,456,Bu ürünü çok beğendik.Tam bedeninizi alın derim.Son zamanlarda aldığım en iyi hummel sweet.Renk uyumu çok güzel.,5
29129,1526,Kumaşını beğenmedim zımpara gibi bir his veriyor,1
9048,399,benm ikinci alışım cok guzel,5
8895,391,Beyaz değil ama ben yine de sevdim m beden tam oldu,5
11208,507,Ürünü beğendim,5
33564,1811,güzel anneme aldım beğendi,4
3770,155,Çok beğen di kızım,5
16893,817,cok kaliteli tavsiye ederim.,5
32242,1696,qolun alti cox aciq,4
25384,1294,iç gösteriyor ama çok hoş bir modeli var,5
10404,469,Fiyat ferfırmans ürünü değil hatta hiç mavi kalitesi değil (BENCE),1
13291,618,Gayet güzel rengi çok hoş,5
9267,410,Çok beğendim çok teşekkür ederim ☺️,5
13091,608,Gorunusu ve mali gayet basarili sadece alirsaniz bir beden kucuk almanizi tavsiye ederim ben aldim bir tik buyuk geldi 🙃🫠🫠👍😊,5
33582,1815,"1,68 boy 68kiloyum 40 beden tam oldu modeli ,duruşu,kumaşı güzel fotoğrafla aynı ...",4
5367,229,Spor bır urun salaş duruyor bıraz gayet guzel,5
12108,556,Bayıldım yazlık giy çık ama aşırı yüksek bel beklemeyin normal belli Bi palazzo,5
19118,946,Mutlaka bir beden üstünüzü söyleyin,5
21532,1083,mavi kalitesi,5
36519,2388,Rengi ve dokusu şahane,4
111,4,Güzel kocam begendi bende begendim,5
1703,63,kaliteli güzel ürün,5
11876,545,teşekkür ederim güzel bir ürün,5
8070,356,çok güzel bi jean rengi çok hoş paçası biraz fazla dar ayağım zor geçti bide düğmeleri bronz renkte onu sevmedim 174 63 kilo 27 29 aldım tam oldu basenli biriyimdir güzel toparladı beni düzeltme dizden altı bi bollaştı anlamadım garip duruyor,4
